,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,FCT Change,FCT % Change
1137,11:0:131 11:0:41 10015 100 17,2.030724585,14.026159993,14.399873683,288,309,8377,8377,12.369149098,1,2.030724585,7.054533513,7.054922113,207,219,8955,8955,5.024197528,1,-7.344951569999999,-59.38121945015299
1138,11:0:131 11:0:41 10030 100 17,2.03148137,12.573172741,12.964224988,237,254,8340,8340,10.932743618,1,2.03148137,4.116369666,4.163838994,39,48,2478,2478,2.132357624,1,-8.800385993999999,-80.49567703673922
1139,11:0:131 11:0:41 10099 100 17,2.045503707,199.928603481,199.928577483,65963,65960,911106,909646,197.883073776,3,2.045503707,199.809939869,199.809913871,66013,66010,911106,909646,197.764410164,3,-0.11866361200000597,-0.05996652959531597
1140,11:0:131 11:0:41 10020 100 17,2.03100818,49.37348513,49.702885093,3720,3779,8250,8250,47.671876913,1,2.03100818,4.0951664,4.511108921,51,64,941,941,2.480100741,1,-45.191776172,-94.79756010965097
1141,11:0:131 11:0:41 10018 100 17,2.030876182,14.026229792,14.399934882,294,315,8356,8356,12.3690587,1,2.030876182,7.377679877,7.377866678,216,230,8819,8819,5.346990496,1,-7.022068204,-56.77124164670671
1142,11:0:131 11:0:41 10000 100 17,2.029999999,16.017989081,16.374907614,372,394,8383,8383,14.344907615,1,2.029999999,8.251121068,8.251334869,259,269,8383,8383,6.22133487,1,-8.123572745,-56.63035944898973
1143,11:0:131 11:0:41 10016 100 17,2.030790584,25.780760395,26.130328772,994,1031,8330,8330,24.099538188,1,2.030790584,4.094844407,4.526359646,53,67,2302,2302,2.495569062,1,-21.603969126,-89.64474322067038
1144,11:0:131 11:0:41 10049 100 17,2.032898751,35.017321777,35.356003289,1792,1827,65790,65790,33.323104538,2,2.032898751,33.991954413,34.329486172,1728,1762,65790,65790,32.296587421,2,-1.0265171170000045,-3.0804966440909363
1145,11:0:131 11:0:41 10086 100 17,2.042441918,199.9885861,199.988560102,66243,66241,919800,918340,197.946118184,3,2.042441918,199.850391152,199.850365154,66281,66279,919800,918340,197.807923236,3,-0.13819494800000598,-0.06981442690962368
1146,11:0:131 11:0:41 10080 100 17,2.040670122,199.984033514,199.984007516,66238,66236,941003,939503,197.943337394,3,2.040670122,199.845410565,199.845384567,66278,66276,941003,939503,197.804714445,3,-0.13862294899999483,-0.07003163169067429
1147,11:0:131 11:0:41 10013 100 17,2.030633987,23.707658877,24.057499821,834,865,8202,8202,22.026865834,1,2.030633987,4.094449216,4.511080322,39,49,1685,1685,2.480446335,1,-19.546419499,-88.73899558070009
1148,11:0:131 11:0:41 10058 100 17,2.034740543,199.959584588,199.95955859,66222,66220,945000,943500,197.924818047,3,2.034740543,199.824652026,199.824626028,66260,66258,945000,943500,197.789885485,3,-0.13493256199998882,-0.06817364458455494
1149,11:0:131 11:0:41 10071 100 17,2.038278131,199.97855493,199.978528932,66234,66232,919800,918340,197.940250801,3,2.038278131,199.839710181,199.839684183,66272,66270,919800,918340,197.801406052,3,-0.13884474899998622,-0.0701447777489048
1150,11:0:131 11:0:41 10010 100 17,2.03049279,14.090202091,14.463345593,299,321,8283,8283,12.432852803,1,2.03049279,4.100130294,4.13943804,45,57,2911,2911,2.10894525,1,-10.323907553,-83.03731827749847
1151,11:0:131 11:0:41 10066 100 17,2.036922936,199.970755957,199.970554758,66233,66232,362920,362344,197.933631822,3,2.036922936,199.830778009,199.830567211,66314,66313,367528,366952,197.793644275,3,-0.13998754700000404,-0.0707244876534644
1152,11:0:131 11:0:41 10061 100 17,2.03566614,199.963876575,199.963850577,66227,66225,945000,943500,197.928184437,3,2.03566614,199.827125618,199.82709962,66264,66262,945000,943500,197.79143348,3,-0.13675095700000384,-0.06909119961312599
1153,11:0:131 11:0:41 10002 100 17,2.030083797,11.72372534,12.11292052,214,233,8216,8216,10.082836723,1,2.030083797,6.952790841,6.95307904,221,236,8891,8891,4.922995243,1,-5.15984148,-51.17450199535478
1154,11:0:131 11:0:41 10090 100 17,2.043661115,199.991051692,199.991025694,66244,66242,919800,918340,197.947364579,3,2.043661115,199.852856744,199.852830746,66284,66282,919800,918340,197.809169631,3,-0.13819494800000598,-0.06981398731623574
1155,11:0:131 11:0:41 10014 100 17,2.030666786,11.727915507,12.117355089,218,240,8222,8222,10.086688303,1,2.030666786,6.874856806,6.875224204,200,218,8757,8757,4.844557418,1,-5.242130885000001,-51.97078295203072
1156,11:0:131 11:0:41 10022 100 17,2.031081578,15.199170556,15.562303797,344,365,8458,8458,13.531222219,1,2.031081578,7.756889934,7.757332331,241,251,8963,8963,5.726250753,1,-7.804971466,-57.681200852947136
1157,11:0:131 11:0:41 10003 100 17,2.030139597,22.888609088,23.238920004,801,838,8408,8408,21.208780407,1,2.030139597,6.875998192,6.87645879,390,408,8917,8917,4.846319193,1,-16.362461214,-77.1494678147525
1158,11:0:131 11:0:41 10027 100 17,2.031320373,14.770758621,15.13674963,315,335,8439,8439,13.105429257,1,2.031320373,7.06988527,7.070192069,205,216,8950,8950,5.038871696,1,-8.066557561,-61.551265531355334
1159,11:0:131 11:0:41 10004 100 17,2.030188396,13.275832234,13.64676478,266,287,8260,8260,11.616576384,1,2.030188396,6.391945857,7.084399337,205,220,8816,8816,5.054210941,1,-6.562365443,-56.49138976986905
1160,11:0:131 11:0:41 10026 100 17,2.031271574,18.725362097,19.079524549,514,539,8200,8200,17.048252975,1,2.031271574,8.607246553,8.607517552,324,334,8660,8660,6.576245978,1,-10.472006997000001,-61.42568984843446
1161,11:0:131 11:0:41 10005 100 17,2.030244395,13.276937227,13.647797576,262,282,8283,8283,11.617553181,1,2.030244395,7.046355755,7.046663155,225,239,8810,8810,5.01641876,1,-6.601134421,-56.82035036255196
1162,11:0:131 11:0:41 10001 100 17,2.030031398,12.670768415,13.059024668,241,262,8309,8309,11.02899327,1,2.030031398,7.134825054,7.135218053,180,193,8309,8309,5.105186655,1,-5.923806615000001,-53.71121796867322
1163,11:0:131 11:0:41 10035 100 17,2.031878965,19.117803015,19.46744587,613,651,8302,8302,17.435566905,1,2.031878965,4.09833593,4.135321277,102,125,3021,3021,2.103442312,1,-15.332124593000001,-87.93591098321674
1164,11:0:131 11:0:41 10007 100 17,2.030371793,25.049658545,25.403438516,970,1014,8251,8251,23.373066723,1,2.030371793,4.09746695,4.559950173,83,106,2539,2539,2.52957838,1,-20.843488343,-89.17737920325706
1165,11:0:131 11:0:41 10057 100 17,2.034437344,199.958658991,199.958632993,66220,66218,919800,918340,197.924195649,3,2.034437344,199.822792832,199.822766834,66260,66258,919800,918340,197.78832949,3,-0.13586615900001675,-0.06864555318995089
1166,11:0:131 11:0:41 10009 100 17,2.030464791,32.305044653,32.640294161,1548,1588,8241,8241,30.60982937,1,2.030464791,4.097710343,4.455997841,43,54,1297,1297,2.42553305,1,-28.18429632,-92.07596677302223
1167,11:0:131 11:0:41 10092 100 17,2.043985913,140.76816846,141.069292761,28972,29109,605139,605139,139.025306848,3,2.043985913,140.71589794,141.017149645,29038,29175,605139,605139,138.973163732,3,-0.05214311600002475,-0.03750620457686468
1168,11:0:131 11:0:41 10047 100 17,2.032596753,26.141175333,26.485824722,980,1006,49142,49142,24.453227969,2,2.032596753,26.499136502,26.84392541,1025,1051,49142,49142,24.811328657,2,0.3581006880000004,1.4644311518052915
1169,11:0:131 11:0:41 10034 100 17,2.031759966,8.982329136,9.378923644,119,131,8203,8203,7.347163678,1,2.031759966,6.177722544,6.951156656,104,112,8203,8203,4.91939669,1,-2.427766988,-33.04359470402968
1170,11:0:131 11:0:41 10042 100 17,2.032333558,11.735682057,12.125026242,218,238,8326,8326,10.092692684,1,2.032333558,6.953457236,6.953693437,234,249,9300,9300,4.921359879,1,-5.171332805,-51.238385700558794
1171,11:0:131 11:0:41 10050 100 17,2.03312375,199.892009187,199.891699389,66269,66290,64038,63930,197.858575639,2,2.03312375,4.096943363,4.140923431,95,121,2731,2731,2.107799681,2,-195.75077595800002,-98.93469379621648
1172,11:0:131 11:0:41 10008 100 17,2.030404592,14.399177691,14.769451633,303,324,8208,8208,12.739047041,1,2.030404592,6.379512163,6.379724963,223,234,8724,8724,4.349320371,1,-8.389726669999998,-65.85835379206996
1173,11:0:131 11:0:41 10011 100 17,2.030514389,14.399575088,14.769810631,312,335,8318,8318,12.739296242,1,2.030514389,6.874526414,6.874695011,238,252,8734,8734,4.844180622,1,-7.89511562,-61.97450369331007
1174,11:0:131 11:0:41 10019 100 17,2.030929581,13.314439824,13.685814783,259,277,8394,8394,11.654885202,1,2.030929581,4.095117801,4.141213825,35,44,2811,2811,2.110284244,1,-9.544600958,-81.89356473766149
1175,11:0:131 11:0:41 10025 100 17,2.031202775,14.463577987,14.834092144,309,328,8213,8213,12.802889369,1,2.031202775,7.460238258,7.460551058,252,261,8727,8727,5.429348283,1,-7.373541086,-57.592789201582605
1176,11:0:131 11:0:41 10048 100 17,2.032859752,35.076958979,35.415209492,1804,1839,65702,65702,33.38234974,2,2.032859752,34.556721064,34.891742629,1785,1819,65702,65702,32.858882877,2,-0.523466863000003,-1.5680947179484046
1177,11:0:131 11:0:41 10094 100 17,2.044318711,199.883226813,199.883200815,66180,66181,937460,935960,197.838882104,3,2.044318711,199.748485851,199.748459853,66227,66228,937460,935960,197.704141142,3,-0.13474096199999508,-0.06810641091732636
1178,11:0:131 11:0:41 10029 100 17,2.031431371,12.897531535,13.280159802,264,288,8320,8320,11.248728431,1,2.031431371,6.885419718,6.885635112,218,234,8782,8782,4.854203741,1,-6.39452469,-56.846644749441545
1179,11:0:131 11:0:41 10031 100 17,2.031547169,9.823682138,10.21874587,139,151,8291,8291,8.187198701,1,2.031547169,6.872351662,6.87329824,115,123,8291,8291,4.841751071,1,-3.34544763,-40.861932782837926
1180,11:0:131 11:0:41 10028 100 17,2.031380572,17.979351362,18.337817178,431,453,8263,8263,16.306436606,1,2.031380572,4.096000784,4.478766128,39,49,2376,2376,2.447385556,1,-13.859051049999998,-84.99129138306355
1181,11:0:131 11:0:41 10053 100 17,2.033401948,61.621661193,61.942845792,5836,5904,66038,66038,59.909443844,2,2.033401948,57.354732668,57.675702876,5166,5230,66038,66038,55.642300928,2,-4.2671429160000045,-7.122654864083443
1182,11:0:131 11:0:41 10032 100 17,2.031582368,9.42355761,9.824066738,132,143,8430,8430,7.79248437,1,2.031582368,6.949634066,6.950075065,115,123,8430,8430,4.918492697,1,-2.873991673000001,-36.88158405635661
1183,11:0:131 11:0:41 10012 100 17,2.030560988,12.890385383,13.273346046,256,278,8354,8354,11.242785058,1,2.030560988,6.496802081,6.497277078,203,218,8816,8816,4.46671609,1,-6.776068968000001,-60.2703772512165
1184,11:0:131 11:0:41 10033 100 17,2.031700367,13.298438103,13.669506858,262,281,8376,8376,11.637806491,1,2.031700367,6.49857107,6.498822267,210,224,10149,10149,4.4671219,1,-7.170684590999999,-61.61543067884303
1185,11:0:131 11:0:41 10036 100 17,2.031908564,12.968102558,13.347113839,255,274,8462,8462,11.315205275,1,2.031908564,7.099920007,7.100055004,220,230,8854,8854,5.06814644,1,-6.247058835000001,-55.2094167376915
1186,11:0:131 11:0:41 10037 100 17,2.031975763,14.427097757,14.797183906,300,315,8233,8233,12.765208143,1,2.031975763,4.094325619,4.507432169,32,37,3995,3995,2.475456406,1,-10.289751737,-80.60778658468287
1187,11:0:131 11:0:41 10056 100 17,2.034126145,199.957426993,199.957400995,66219,66217,921768,920268,197.92327485,3,2.034126145,199.821560834,199.821534836,66260,66258,921768,920268,197.787408691,3,-0.13586615900001675,-0.06864587254984819
1188,11:0:131 11:0:41 10017 100 17,2.030823583,14.833745545,15.198770361,326,347,8327,8327,13.167946778,1,2.030823583,4.147040549,4.180010007,42,52,2666,2666,2.149186424,1,-11.018760354,-83.67865195513475
1189,11:0:131 11:0:41 10055 100 17,2.033822946,199.883538012,199.883236814,62196,62184,754227,752767,197.849413868,3,2.033822946,199.810243068,199.81021707,62407,62393,755687,754227,197.776394124,3,-0.07301974399999267,-0.03690672748149234
1190,11:0:131 11:0:41 10077 100 17,2.040042125,199.97246895,199.972442952,66275,66279,906213,904753,197.932400827,3,2.040042125,199.827436817,199.827402819,66307,66312,906213,904753,197.787360694,3,-0.14504013300000906,-0.07327761013053104
1191,11:0:131 11:0:41 10040 100 17,2.03220896,12.571475557,12.962419203,254,276,8260,8260,10.930210243,1,2.03220896,4.132639712,4.174871059,56,70,3543,3543,2.142662099,1,-8.787548143999999,-80.39688120022926
1192,11:0:131 11:0:41 10041 100 17,2.032279759,14.556371745,14.925597526,319,343,8317,8317,12.893317767,1,2.032279759,6.872521859,6.873496036,221,235,8317,8317,4.841216277,1,-8.052101489999998,-62.45174155723574
1193,11:0:131 11:0:41 10038 100 17,2.032090962,13.673585639,14.048971889,289,312,8326,8326,12.016880927,1,2.032090962,4.130319935,4.146806753,51,64,3338,3338,2.114715791,1,-9.902165136,-82.40212411318338
1194,11:0:131 11:0:41 10043 100 17,2.032388557,12.577150512,12.967913358,254,275,8367,8367,10.935524801,1,2.032388557,4.110849527,4.155074268,51,64,3364,3364,2.122685711,1,-8.81283909,-80.58908237484962
1195,11:0:131 11:0:41 10044 100 17,2.032419956,15.518729383,15.88082167,365,389,8242,8242,13.848401714,1,2.032419956,7.111149313,7.111780112,235,250,8727,8727,5.079360156,1,-8.769041558,-63.321686784511485
1196,11:0:131 11:0:41 10046 100 17,2.032520554,66.644585293,66.961860545,6880,6954,65892,65892,64.929339991,2,2.032520554,5.233154265,5.238611402,70,86,4125,4125,3.206090848,2,-61.723249143000004,-95.06218475585243
1197,11:0:131 11:0:41 10039 100 17,2.032133961,12.533207151,12.923927798,245,265,8506,8506,10.891793837,1,2.032133961,7.135459653,7.135759646,199,214,9030,9030,5.103625685,1,-5.788168152,-53.14246889559446
1198,11:0:131 11:0:41 10051 100 17,2.033151549,58.809773585,59.133532365,5304,5370,66377,66377,57.100380816,2,2.033151549,55.345672662,55.670139064,4794,4856,66377,66377,53.636987515,2,-3.4633933009999964,-6.065446940118348
1199,11:0:131 11:0:41 10054 100 17,2.033615947,67.604786807,67.919927059,7056,7126,66072,66072,65.886311112,2,2.033615947,58.949796538,59.268813567,5540,5602,66072,66072,57.23519762,2,-8.651113492,-13.130365543297742
1200,11:0:141 11:0:41 10096 100 17,2.05465151,199.735916048,199.73589005,66071,66069,943500,942000,197.68123854,3,2.05465151,199.894343623,199.894317625,66317,66315,945000,943500,197.839666115,3,0.15842757499999038,0.08014294941193076
1201,11:0:141 11:0:41 10093 100 17,2.054007513,199.734339254,199.734313256,66071,66069,940580,939080,197.680305743,3,2.054007513,199.89212023,199.892094232,66311,66309,942080,940580,197.838086719,3,0.15778097599999796,0.07981623430162318
1202,11:0:141 11:0:41 10092 100 17,2.053985914,140.814975916,141.116388017,28990,29127,605139,605139,139.062402103,3,2.053985914,140.762559202,141.063845306,29059,29196,605139,605139,139.009859392,3,-0.05254271100000096,-0.037783549115658094
1203,11:0:141 11:0:41 10091 100 17,2.053964315,199.936787256,199.936761258,66216,66219,943940,942440,197.882796943,3,2.053964315,199.800789294,199.800763296,66261,66264,943940,942440,197.746798981,3,-0.13599796199997627,-0.06872652100179805
1204,11:0:141 11:0:41 10087 100 17,2.052745118,199.731031063,199.731005065,66068,66066,943500,942000,197.678259947,3,2.052745118,199.88850084,199.888474842,66311,66309,945000,943500,197.835729724,3,0.15746977700001707,0.07965963330628097
1205,11:0:141 11:0:41 10099 100 17,2.055503708,199.999063071,199.999029073,66001,65998,911106,909646,197.943525365,3,2.055503708,199.857179931,199.857153933,66046,66043,911106,909646,197.801650225,3,-0.14187513999999624,-0.07167455451669062
1206,11:0:141 11:0:41 10086 100 17,2.052441919,199.730416665,199.730390667,66068,66066,918340,916880,197.677948748,3,2.052441919,199.887886442,199.887860444,66310,66308,919800,918340,197.835418525,3,0.15746977699998865,0.07965975871225335
1207,11:0:141 11:0:41 10085 100 17,2.052140319,199.729507068,199.72948107,66067,66065,913308,911856,197.677340751,3,2.052140319,199.886976845,199.886950847,66309,66307,914760,913308,197.834810528,3,0.15746977699998865,0.07966000372209683
1208,11:0:141 11:0:41 10084 100 17,2.05182912,199.728894269,199.728868271,66066,66064,943500,942000,197.677039151,3,2.05182912,199.886364046,199.886338048,66309,66307,945000,943500,197.834508928,3,0.15746977699998865,0.07966012526103342
1209,11:0:141 11:0:41 10082 100 17,2.051211122,199.918709708,199.91868371,47757,47723,775876,774376,197.867472588,3,2.051211122,199.787541334,199.787515336,47815,47781,775876,774376,197.736304214,3,-0.1311683739999978,-0.06629102413063961
1210,11:0:141 11:0:41 10080 100 17,2.050670123,199.726206877,199.726180879,66061,66059,939503,938003,197.675510756,3,2.050670123,199.883906454,199.883880456,66306,66304,941003,939503,197.833210333,3,0.1576995770000167,0.07977699230263913
1211,11:0:141 11:0:41 10079 100 17,2.050366924,199.725584479,199.725558481,66059,66057,916897,915437,197.675191557,3,2.050366924,199.883595255,199.883569257,66306,66304,918357,916897,197.833202333,3,0.15801077599999758,0.07993455059049981
1212,11:0:141 11:0:41 10095 100 17,2.054340311,199.73529365,199.735267652,66071,66069,943500,942000,197.680927341,3,2.054340311,199.893053827,199.893027829,66312,66310,945000,943500,197.838687518,3,0.1577601770000001,0.07980546182276022
1213,11:0:141 11:0:41 10078 100 17,2.050063725,199.724658882,199.724632884,66058,66056,918340,916880,197.674569159,3,2.050063725,199.882669658,199.88264366,66305,66303,919800,918340,197.832579935,3,0.158010776000026,0.07993480227238016
1214,11:0:141 11:0:41 10076 100 17,2.049738927,199.927852284,199.927826286,66191,66189,909820,908360,197.878087359,3,2.049738927,199.79251992,199.792493922,66240,66238,909820,908360,197.742754995,3,-0.13533236399999282,-0.06839178900818174
1215,11:0:141 11:0:41 10074 100 17,2.049203729,199.723741285,199.723715287,66057,66055,939473,937973,197.674511558,3,2.049203729,199.881522261,199.881496263,66305,66303,940973,939473,197.832292534,3,0.15778097599999796,0.07981857385478004
1216,11:0:141 11:0:41 10073 100 17,2.04889253,199.722779489,199.722753491,66057,66055,939886,938386,197.673860961,3,2.04889253,199.879825865,199.879799867,66304,66302,941386,939886,197.830907337,3,0.15704637600001092,0.07944721433401623
1217,11:0:141 11:0:41 10072 100 17,2.048581331,42.342987936,42.670647295,2667,2708,168202,168202,40.622065964,3,2.048581331,42.571385231,42.898039815,2724,2765,168202,168202,40.849458484,3,0.2273925200000022,0.5597758622161697
1218,11:0:141 11:0:41 10088 100 17,2.053056317,39.433902817,39.761368362,2295,2333,151008,151008,37.708312045,3,2.053056317,39.688119758,40.013445722,2352,2391,151008,151008,37.960389405,3,0.25207736000000125,0.6684928238081288
